transaction_id,timestamp,user_id,merchant,amount,description,category,pattern_label
3e4784c5-0763-4e07-94f3-60a66d9f5e6a,2023-04-02 16:07:54,user_224,CityPower,131.94,Electric Bill,Utilities,normal
971eedb9-7d3d-4248-b4fc-3b2301bd402c,2023-04-02 16:29:17,user_185,CoffeeSpot,12.3,Latte,Dining,normal
e4575bac-0101-4d74-84ca-d1bd01ca6df9,2023-04-02 16:44:16,user_130,GymBody,40.0,Gym Membership,Health,normal
83810ff0-e13c-4742-9bfb-101f1b96b492,2023-04-02 16:45:38,user_228,MobileNet,53.13,Phone Bill,Utilities,normal
ecf742b2-623c-49a6-8682-e3dfc2f72006,2023-04-02 17:03:36,user_017,MetroTransit,3.96,Ride Share,Transport,normal
8aa79f70-a651-4158-a015-f1112bc48f17,2023-04-02 18:26:09,user_148,CityPower,89.07,Electric Bill,Utilities,normal
384b9b6f-6713-4e52-8b10-119b8b886926,2023-04-02 20:00:41,user_115,FastBurger,29.17,Lunch,Dining,normal
bf8df747-a846-4a96-82b8-9a3318fe2cc8,2023-04-02 20:03:15,user_027,MobileNet,46.52,Data Plan,Utilities,normal
12eebe76-88f2-4b24-81ac-da5b2dfee311,2023-04-02 20:21:33,user_109,FashionHub,149.8,Shoes,Shopping,normal
a9d949c8-e71a-404b-bf43-a1a71fc477bf,2023-04-02 21:05:36,user_064,TechStore,97.73,Cable,Electronics,normal
5f65f566-7c38-455a-9bb3-67d4e45c41dd,2023-04-02 21:15:54,user_284,FastBurger,12.82,Lunch,Dining,normal
21bdb17f-ca26-4500-8766-50838d6f2e5e,2023-04-02 21:49:45,user_112,MobileNet,51.82,Phone Bill,Utilities,normal
83d4c527-a3dd-420c-9fa6-5a57d1f173f4,2023-04-02 22:19:35,user_110,FashionHub,58.65,Accessory,Shopping,normal
ee88acfd-07c3-4d24-9e75-0508a53635e9,2023-04-02 23:16:35,user_183,MobileNet,51.33,Data Plan,Utilities,normal
d82558a0-2c99-4fac-8762-e4a70aaaa1df,2023-04-02 23:30:45,user_031,FashionHub,37.97,Shoes,Shopping,normal
576639ef-4464-4dfa-b5c6-16527b464e1d,2023-04-02 23:55:55,user_180,CityPower,116.73,Electric Bill,Utilities,normal
ad804914-5913-41f3-884c-4d14e9ebaf52,2023-04-03 00:00:00,user_010,StreamPlus,15.12,Streaming Plan,Entertainment,normal
cd37ea1e-2b14-4f71-b2b1-fd986c568e48,2023-04-03 00:00:00,user_125,SneakyVPN,9.99,Monthly Access,Software,normal
52d63c6c-a2cb-43a1-8fb9-f66f2be7c5ea,2023-04-03 00:48:12,user_077,BookWorm,19.45,Books,Shopping,normal
8355f235-5412-4723-bf5d-1c0b95ef0e4d,2023-04-03 01:23:46,user_253,GymBody,40.0,Gym Membership,Health,normal
9211813b-3bdf-49de-ad97-b8351bed77f4,2023-04-03 03:06:11,user_279,TechStore,336.01,Repair,Electronics,normal
4c6002a9-022c-48bc-add0-e4ab176baebd,2023-04-03 03:06:14,user_011,RideGo,43.12,RideGo Svc,Transport,normal
410205ed-43a2-4f01-8491-c8ecf69ade59,2023-04-03 03:29:05,user_074,MetroTransit,5.57,Bus Fare,Transport,normal
5d0dfebc-7ea9-4c8a-8e29-170516e36a37,2023-04-03 04:01:15,user_009,FashionHub,95.77,Accessory,Shopping,normal
0f7eb769-e134-47d8-adcf-3c68beb342bc,2023-04-03 04:40:32,user_271,FastBurger,27.01,Lunch,Dining,normal
9ec3b2f3-4fc7-4e1b-a0a2-f086eb0dc25a,2023-04-03 05:11:40,user_130,CityPower,136.23,Power Usage,Utilities,normal
78bbb24d-d52b-49a5-a6c2-2aee16f9266d,2023-04-03 05:12:26,user_132,RideGo,43.14,Ride to Work,Transport,normal
4ca081bc-c960-42f0-8fdc-1d113758b9b3,2023-04-03 05:15:22,user_116,FashionHub,141.64,Clothing,Shopping,normal
f90762bc-6272-4f4d-9113-8e880ba97ef3,2023-04-03 05:43:47,user_137,StreamFlix,12.0,Monthly Sub,Entertainment,normal
b866c986-c4ef-4fbc-8e98-56f32636138e,2023-04-03 05:50:31,user_082,BookWorm,36.98,Books,Shopping,normal
929bd8d6-fb1b-46a1-91a8-224c7e00ea28,2023-04-03 06:25:54,user_266,MetroTransit,3.33,Subway Token,Transport,normal
fcb6e4ff-9e5c-4d34-aaf9-6b5ca31b493b,2023-04-03 06:26:16,user_039,GymBody,40.0,Monthly Dues,Health,normal
c1121696-5dba-4292-980f-a3df327b745f,2023-04-03 06:35:18,user_170,TechStore,109.91,Repair,Electronics,normal
605b83ca-87aa-40ed-afd2-1e619a03ea4a,2023-04-03 06:44:14,user_180,CityPower,81.53,Electric Bill,Utilities,normal
c1eb6299-12b0-4daf-900d-7f02c924f765,2023-04-03 07:16:11,user_181,FastBurger,14.72,Lunch,Dining,normal
d4ed1b83-1160-4140-b3a7-ebf53378131f,2023-04-03 07:16:49,user_299,GymBody,40.0,Monthly Dues,Health,normal
f543f583-a5f4-468d-82a6-fdf3a6342ed9,2023-04-03 07:31:42,user_161,GroceryMart,55.23,Weekly Shop,Groceries,normal
1c4227da-be76-4e4b-acae-d798201edf7a,2023-04-03 08:30:03,user_073,RideGo,28.51,Ride to Work,Transport,normal
408e532a-d293-4b11-9c9a-59590135668b,2023-04-03 08:42:13,user_013,FastBurger,19.19,Lunch,Dining,normal
54e7e852-d77e-4481-a514-5bb55a999891,2023-04-03 08:54:29,user_100,MetroTransit,6.33,Subway Token,Transport,normal
5600c44d-f2ea-46b1-b783-a8c1ead16c2c,2023-04-03 09:56:42,user_253,MobileNet,59.14,Phone Bill,Utilities,normal
0e19af75-7fe1-4d9c-b828-f8ffa195e0c6,2023-04-03 11:34:39,user_074,FastBurger,28.38,Lunch,Dining,normal
2cd0cccf-be5c-42b8-9d05-4fb3819774ed,2023-04-03 13:34:09,user_209,BookWorm,27.85,Stationery,Shopping,normal
015e6493-3fac-4da3-b5a6-71dd7ad67d95,2023-04-03 13:47:49,user_048,MetroTransit,7.04,Bus Fare,Transport,normal
35eb1e42-f037-4b08-a80e-c84d6738ff20,2023-04-03 14:23:09,user_078,MobileNet,45.17,Phone Bill,Utilities,normal
fe87fade-d3b2-4315-b16b-0b5ca3141fc3,2023-04-03 14:34:33,user_238,FastBurger,14.38,Lunch,Dining,normal
6a0ba3a8-d286-411e-8b20-9ca04e145ecf,2023-04-03 15:20:05,user_229,MetroTransit,3.51,Bus Fare,Transport,normal
b9c993c9-6ed0-4d4b-8897-dbaef4aa1755,2023-04-03 16:38:07,user_127,MobileNet,46.99,Data Plan,Utilities,normal
a555567e-fc66-4a44-8e64-80ea874fec5d,2023-04-03 18:17:02,user_002,CityPower,112.59,Electric Bill,Utilities,normal
6fa1235d-ed7c-4b3f-a750-7fca92c8c5e1,2023-04-03 18:23:08,user_181,GymBody,40.0,Monthly Dues,Health,normal
b2012ae1-9950-44a3-a445-68ce1175ae11,2023-04-03 18:25:16,user_085,BookWorm,58.01,Books,Shopping,normal
102afa5b-ec33-417d-993a-77b00cab0158,2023-04-03 18:29:18,user_056,BookWorm,49.54,Novel,Shopping,normal
e5f14b1d-fbb1-4c2d-bacb-1775291f2a3c,2023-04-03 18:40:06,user_016,FastBurger,26.18,Burger Combo,Dining,normal
3702d372-5c94-430d-8f74-4193a51c3beb,2023-04-03 19:51:02,user_079,MetroTransit,7.14,Subway Token,Transport,normal
d35fe499-44a7-4998-9773-41c5fbc769b6,2023-04-03 20:36:21,user_017,FashionHub,44.13,Accessory,Shopping,normal
12e1fa99-be3a-4488-a2bb-f789c0176a62,2023-04-03 21:01:21,user_154,StreamFlix,12.0,Streaming Service,Entertainment,normal
cfaf2169-a55a-487b-9a2c-5016014f8f52,2023-04-03 21:10:36,user_031,MetroTransit,9.02,Subway Token,Transport,normal
cf901fc3-37a4-4096-be5e-6afde98ab237,2023-04-03 21:40:58,user_282,TechStore,59.13,Repair,Electronics,normal
714a4c86-d26b-418b-9781-84bd99a18e3a,2023-04-03 23:15:42,user_106,CoffeeSpot,4.06,Latte,Dining,normal
10bb13b4-ece2-46a0-b9bc-d3392f6ead35,2023-04-04 00:00:00,user_130,StreamPlus,15.12,Streaming Plan,Entertainment,normal
2b5eceb4-0bea-4231-9ab5-8c9861404886,2023-04-04 00:26:36,user_267,FashionHub,97.93,Shoes,Shopping,normal
74dc3870-32e0-435a-8c0a-f7d94fbbfc07,2023-04-04 01:07:11,user_019,TechStore,204.02,Repair,Electronics,normal
f63509f7-0da0-4033-8dfb-982c3c2a676a,2023-04-04 02:24:57,user_294,GymBody,40.0,Gym Membership,Health,normal
92d128cb-c922-47d7-a1e2-918b28dd5189,2023-04-04 02:31:34,user_091,GroceryMart,85.73,Store #402,Groceries,normal
29f2423f-913f-4440-8d3b-5598bf0fcc24,2023-04-04 03:37:22,user_224,GymBody,40.0,Monthly Dues,Health,normal
8d63906a-ac36-4d14-8b13-ab28d2eb2615,2023-04-04 03:43:51,user_143,MetroTransit,8.02,Subway Token,Transport,normal
61ca1781-7920-4c1a-92a5-cad75efa3308,2023-04-04 04:46:06,user_086,FastBurger,29.36,Lunch,Dining,normal
707a79c2-5f6b-4412-8b22-475afb407ff4,2023-04-04 06:36:49,user_046,MobileNet,46.59,Phone Bill,Utilities,normal
80f5c991-fa03-4126-9e4f-ad2b2f84e3d4,2023-04-04 07:55:57,user_250,RideGo,16.73,RideGo Svc,Transport,normal
ef3ec5f3-29eb-4dd8-b532-c43ff3a420e1,2023-04-04 08:50:59,user_151,TechStore,168.87,Repair,Electronics,normal
89aa5eae-7d85-4bee-a148-ea1076d02108,2023-04-04 09:03:57,user_199,MetroTransit,8.51,Ride Share,Transport,normal
43217965-8b53-4c3f-8033-581bf39cf3f2,2023-04-04 09:10:09,user_199,CityPower,147.86,Electric Bill,Utilities,normal
fe5b780f-035d-4a4b-9d5e-e4bd773f98f1,2023-04-04 11:09:20,user_033,GroceryMart,179.53,Weekly Shop,Groceries,normal
e99e3796-8e37-4106-af0d-9e1b6241947f,2023-04-04 11:25:20,user_044,StreamFlix,12.0,Streaming Service,Entertainment,normal
5f81c344-49fa-42e3-9abb-b57eb9e8824a,2023-04-04 14:02:04,user_220,CoffeeSpot,11.11,Latte,Dining,normal
b3833e60-bfcc-41f4-8a4b-a879a8378791,2023-04-04 14:22:26,user_054,RideGo,21.92,Ride to Work,Transport,normal
5b60a098-ad33-4aee-a3d1-88ebf49d009f,2023-04-04 14:39:47,user_114,RideGo,21.26,Ride to Work,Transport,normal
01db3cf8-b64b-4a49-9375-58049ee225f9,2023-04-04 15:27:14,user_027,MetroTransit,8.23,Ride Share,Transport,normal
d478d7e7-89fe-4d42-9b64-557e459dd53e,2023-04-04 15:37:18,user_080,MetroTransit,5.94,Bus Fare,Transport,normal
5ddfacb7-e7e9-4967-8c4b-b4bfb1d2624d,2023-04-04 17:14:31,user_269,CoffeeSpot,11.43,Latte,Dining,normal
b2b766a7-30ae-4a40-a104-e13a74db6f18,2023-04-04 19:47:41,user_290,BookWorm,55.1,Stationery,Shopping,normal
ed925b93-88b3-4262-a4ff-db0293fbe171,2023-04-04 19:50:07,user_293,RideGo,16.25,Ride to Work,Transport,normal
c4f7ac5a-cebc-4365-ad1c-f43823c90c83,2023-04-04 20:05:42,user_265,GroceryMart,148.58,Store #402,Groceries,normal
63fe0262-0862-4741-8dc2-96733ff494da,2023-04-04 20:39:48,user_288,CityPower,102.37,Electric Bill,Utilities,normal
b19af3d5-2503-48f2-9ab9-5bda5b0bed7d,2023-04-04 20:42:28,user_200,CityPower,82.9,Power Usage,Utilities,normal
436bafff-1b1f-48f2-8c57-ba47d1270011,2023-04-04 22:02:48,user_176,MetroTransit,8.69,Ride Share,Transport,normal
56decd95-f160-4ac8-9f9b-643ce20a2562,2023-04-04 22:21:02,user_292,CoffeeSpot,12.82,Morning Brew,Dining,normal
a2e49bd8-d675-44b6-87b4-7ad0c2b52508,2023-04-04 23:09:27,user_262,CityPower,112.64,Power Usage,Utilities,normal
837547a0-cf56-4d7c-8557-bb77a6b6b13b,2023-04-04 23:11:35,user_181,FashionHub,149.85,Clothing,Shopping,normal
360cf6a1-109c-4610-9be9-fe019d5ddd88,2023-04-04 23:24:50,user_235,StreamFlix,12.0,Streaming Service,Entertainment,normal
631f61d6-91a0-4027-b93b-df5aff379402,2023-04-05 00:00:00,user_262,SneakyVPN,9.99,Monthly Access,Software,normal
5d530108-82cc-4b84-9f2a-817d69ce460a,2023-04-05 00:00:00,user_147,SneakyVPN,9.99,Monthly Access,Software,normal
98fba174-fcb2-4cb3-ab35-b5062e95d109,2023-04-05 00:00:00,user_013,SneakyVPN,9.99,Monthly Access,Software,normal
e4342adf-8928-4f42-b4c5-8e1c62544c83,2023-04-05 00:00:00,user_224,FreeGadget,99.0,Quarterly Membership,Shopping,predatory_hidden
ec2fc399-2663-4ca1-89a3-306a0ef0940b,2023-04-05 00:01:36,user_145,FashionHub,30.62,Accessory,Shopping,normal
a7a97c49-9b65-473f-9527-cd8fe23b5a8b,2023-04-05 00:40:46,user_177,RideGo,18.07,Trip,Transport,normal
acb109d0-84c2-4d02-a711-7acb9a337be7,2023-04-05 00:55:35,user_040,CoffeeSpot,5.21,Coffee,Dining,normal
f8f7cda9-73f2-41cf-8eeb-9ae733c7810b,2023-04-05 01:00:52,user_239,BookWorm,39.94,Books,Shopping,normal
ff78cdf0-be28-41b7-bb1e-56de532b4ddc,2023-04-05 01:03:07,user_143,CoffeeSpot,9.15,Latte,Dining,normal
92e5531b-608e-4f41-830b-959954615f87,2023-04-05 01:26:19,user_168,FastBurger,21.43,Drive Thru,Dining,normal
b1519a52-9363-43e6-a8dc-d9e03344d4fb,2023-04-05 02:06:56,user_290,FastBurger,12.67,Lunch,Dining,normal
7ace4740-fc88-4473-a86b-0c67f69153ee,2023-04-05 03:46:48,user_123,GroceryMart,99.87,Store #402,Groceries,normal
9fdeaa7c-f0b9-455d-ad1a-81d1b217c072,2023-04-05 03:50:50,user_119,CityPower,139.79,Power Usage,Utilities,normal
02579507-a66d-4449-be92-1560db706237,2023-04-05 03:52:30,user_242,CityPower,128.3,Power Usage,Utilities,normal
1a3644da-f256-4001-9a72-875f2d95da2b,2023-04-05 04:26:31,user_201,CityPower,132.14,Power Usage,Utilities,normal
0a2f24ec-ad2a-49f6-afe9-210c92b5a1c5,2023-04-05 06:10:16,user_184,MetroTransit,3.16,Ride Share,Transport,normal
bce73677-7b52-404a-8507-5910d893ebe8,2023-04-05 06:32:59,user_074,BookWorm,53.39,Books,Shopping,normal
bdfd9c0f-efce-4da4-85ac-7cb4a5b122de,2023-04-05 06:35:47,user_286,RideGo,39.3,Trip,Transport,normal
cdb80bb6-a0c3-44b0-8b7e-4eb509de6a90,2023-04-05 07:20:03,user_036,MobileNet,57.36,Data Plan,Utilities,normal
9f014834-7cf3-44df-a52f-1aff09c4db48,2023-04-05 07:47:33,user_238,FashionHub,48.99,Shoes,Shopping,normal
791bce48-11a2-4ad8-87b3-22017848cf29,2023-04-05 09:07:26,user_002,CityPower,134.86,Electric Bill,Utilities,normal
3da2cf95-dd68-42da-82ca-246ea4ce392c,2023-04-05 09:19:35,user_227,FastBurger,24.09,Lunch,Dining,normal
964dcb18-83e3-449c-86e3-0598c4693bfd,2023-04-05 09:37:57,user_065,CityPower,135.3,Electric Bill,Utilities,normal
c465d0aa-50f2-4ba8-9c91-904a6234bf82,2023-04-05 10:16:10,user_112,MetroTransit,6.62,Ride Share,Transport,normal
e396659f-7037-41ff-be35-874bc6d2e4d3,2023-04-05 10:39:31,user_013,CityPower,149.72,Electric Bill,Utilities,normal
18ac88b8-266a-4430-916b-b43072b2c623,2023-04-05 10:46:08,user_126,FashionHub,95.51,Clothing,Shopping,normal
26581e75-573a-4fc5-9a8c-ccae0a42d16a,2023-04-05 11:11:09,user_292,BookWorm,51.95,Stationery,Shopping,normal
caeec3b5-5497-4415-829a-afe8e380ad19,2023-04-05 11:35:11,user_202,GymBody,40.0,Monthly Dues,Health,normal
e1518120-7961-4a90-b3e7-9a584b5a2130,2023-04-05 11:56:19,user_096,FastBurger,29.4,Burger Combo,Dining,normal
c7e37e7e-541d-48b9-957d-2253f4a072ab,2023-04-05 12:10:22,user_147,MobileNet,51.34,Data Plan,Utilities,normal
fc663cd0-a423-4401-8037-d81d692889c7,2023-04-05 12:33:20,user_268,FastBurger,26.07,Burger Combo,Dining,normal
0a57e873-ea51-48c2-a64a-a290367acc82,2023-04-05 12:53:40,user_116,FastBurger,21.84,Drive Thru,Dining,normal
7244e12a-267d-4f1b-9346-5726472166f0,2023-04-05 13:01:19,user_027,CoffeeSpot,14.84,Coffee,Dining,normal
327f9103-6cba-45ea-8ca2-ba7b39c550ff,2023-04-05 13:19:10,user_041,FashionHub,131.87,Shoes,Shopping,normal
dedb3f19-faa4-499e-9f68-7d92460b1b69,2023-04-05 14:30:12,user_164,RideGo,21.55,Trip,Transport,normal
7238d324-e7cd-466e-b8d7-d341355a2417,2023-04-05 14:56:38,user_015,CityPower,140.8,Electric Bill,Utilities,normal
4212c915-61db-4bb1-b19b-9709cc60517a,2023-04-05 15:16:29,user_292,FashionHub,133.5,Accessory,Shopping,normal
d92efa8e-53a6-4a33-9750-22d09b2694f5,2023-04-05 16:35:06,user_186,FastBurger,25.19,Lunch,Dining,normal
bdb42187-47f4-4b12-9f9c-9edce35d185a,2023-04-05 17:42:41,user_126,FastBurger,19.68,Burger Combo,Dining,normal
eafcde13-5cdc-4cc8-8f96-54fe086303fc,2023-04-05 18:05:23,user_072,FashionHub,34.56,Shoes,Shopping,normal
16d33188-2636-4140-92b1-3fd37056bfda,2023-04-05 18:10:50,user_269,TechStore,164.92,Repair,Electronics,normal
cec9c6bc-5187-49e0-8085-dec07ee8e7d7,2023-04-05 18:36:46,user_164,BookWorm,54.09,Novel,Shopping,normal
290fee7e-74de-42ab-997d-4c8b8eb7227a,2023-04-05 18:52:48,user_079,TechStore,293.98,Cable,Electronics,normal
52e4fb93-bf3e-414d-8916-8b72dd19b7e3,2023-04-05 19:30:05,user_177,GymBody,40.0,Gym Membership,Health,normal
1abf2263-0457-438a-b7e7-bc38edc51f76,2023-04-05 20:09:38,user_236,FastBurger,16.4,Drive Thru,Dining,normal
2d3bf590-7689-455c-91c3-485198fa84d1,2023-04-05 20:44:28,user_219,MetroTransit,5.27,Ride Share,Transport,normal
5722a542-3d42-4b1b-bc3e-802068da0631,2023-04-05 21:12:17,user_203,GroceryMart,123.63,Store #402,Groceries,normal
eefc67a1-f005-43f6-8470-2d754dceaf92,2023-04-05 22:15:56,user_069,CityPower,124.37,Power Usage,Utilities,normal
d8f636c1-3759-4c67-b622-380f609c40b7,2023-04-05 22:28:00,user_239,FastBurger,19.68,Lunch,Dining,normal
fb0cc05d-0baa-4219-9829-6ee634278adc,2023-04-06 00:00:00,user_184,StreamPlus,15.12,Streaming Plan,Entertainment,normal
66906350-439e-442d-a627-df1a80dfb1a1,2023-04-06 00:00:00,user_133,SneakyVPN,9.99,Monthly Access,Software,normal
6b6acbe9-95c8-4c81-9db2-4ff1de42a299,2023-04-06 00:00:00,user_025,SneakyVPN,9.99,Monthly Access,Software,normal
9ac4d381-daa6-4638-8cac-77af33305476,2023-04-06 00:00:00,user_175,SneakyVPN,9.99,Monthly Access,Software,normal
5bd67973-15f6-4b63-9a3b-f348a5d09894,2023-04-06 00:00:00,user_017,StreamPlus,15.12,Streaming Plan,Entertainment,normal
2b80de2b-c610-4542-adae-58820ed087ed,2023-04-06 00:03:04,user_037,FashionHub,111.58,Accessory,Shopping,normal
c018fb67-8bca-4241-97a6-2f9626fc23a9,2023-04-06 00:18:58,user_009,CityPower,115.77,Electric Bill,Utilities,normal
f01433cd-99c1-4769-a867-00e54181ab8e,2023-04-06 01:06:40,user_227,FashionHub,149.02,Shoes,Shopping,normal
3dac76f6-9630-426b-9a00-12d5df0be8c8,2023-04-06 02:06:11,user_270,MobileNet,50.34,Phone Bill,Utilities,normal
8c57d7c1-7874-418e-b422-d2985ad08582,2023-04-06 04:23:04,user_037,MetroTransit,6.48,Bus Fare,Transport,normal
cb0deffb-bb5f-44e4-8818-2815379f35ab,2023-04-06 04:23:41,user_268,BookWorm,26.83,Books,Shopping,normal
719e672d-96c5-4c92-856f-3b564e10902c,2023-04-06 04:30:27,user_183,GroceryMart,52.57,Groceries,Groceries,normal
31abde43-3728-4a23-9319-600f83cbef47,2023-04-06 05:48:27,user_059,RideGo,31.85,RideGo Svc,Transport,normal
e51fee69-7dc2-41df-8f5f-10158bee35a5,2023-04-06 06:20:27,user_165,TechStore,132.92,Cable,Electronics,normal
d2fcc402-ebd3-4bcd-9852-ef3be88dd9a8,2023-04-06 07:09:11,user_253,GymBody,40.0,Monthly Dues,Health,normal
40e5c23d-a1f2-44c5-b0ee-934da74be838,2023-04-06 07:18:31,user_250,GymBody,40.0,Gym Membership,Health,normal
24ac329a-2a9a-499f-b5c5-745a58100d01,2023-04-06 07:58:24,user_090,CityPower,114.25,Electric Bill,Utilities,normal
34d0c5b0-713e-4afe-aac9-6de521b6c5bb,2023-04-06 08:47:06,user_037,BookWorm,40.73,Stationery,Shopping,normal
8705fd01-3011-44e5-9d69-f9db4039c2c8,2023-04-06 09:02:14,user_109,CoffeeSpot,5.4,Morning Brew,Dining,normal
0ee84e41-1c52-4211-aae0-7692f451eaff,2023-04-06 10:07:09,user_130,RideGo,23.79,Ride to Work,Transport,normal
e8ed7914-778b-46d1-931c-c654cb74f80c,2023-04-06 10:13:16,user_211,StreamFlix,12.0,Streaming Service,Entertainment,normal
b5825846-11e3-4ffb-9d6f-63a8d4ed3325,2023-04-06 11:41:29,user_245,BookWorm,27.21,Novel,Shopping,normal
48a94195-0b3e-4e9d-9279-a1d72d88e1bb,2023-04-06 12:21:49,user_252,CityPower,100.25,Electric Bill,Utilities,normal
e49a226a-7a7b-4edd-82c4-2891158d9523,2023-04-06 12:31:03,user_099,StreamFlix,12.0,Monthly Sub,Entertainment,normal
815ce6b7-018a-451f-8221-ded81b96346d,2023-04-06 12:35:27,user_181,GymBody,40.0,Gym Membership,Health,normal
409a39df-baeb-42fc-8942-2a425c893285,2023-04-06 12:56:46,user_066,StreamFlix,12.0,Monthly Sub,Entertainment,normal
b0b14ae5-3e3a-4068-86d0-13896c42d3b3,2023-04-06 13:01:02,user_209,MetroTransit,7.7,Subway Token,Transport,normal
06852a17-18e8-41a0-95a7-ffe000af0abd,2023-04-06 13:17:36,user_180,CoffeeSpot,10.57,Coffee,Dining,normal
1de6574b-3238-417e-acb9-52c5ffe6fb38,2023-04-06 14:36:47,user_076,CoffeeSpot,5.43,Coffee,Dining,normal
187fe9c2-1a3b-4d62-89b8-00e69e6c60d5,2023-04-06 16:10:29,user_200,BookWorm,15.58,Novel,Shopping,normal
27d9f327-3735-4c7b-a0b2-a84afcb367a4,2023-04-06 16:34:24,user_038,MobileNet,57.73,Data Plan,Utilities,normal
d64f22f9-0153-4f93-9a93-ba34aa4e5bb7,2023-04-06 17:21:35,user_203,GymBody,40.0,Gym Membership,Health,normal
db6a0d1e-9f6a-4651-920c-7565a70f20df,2023-04-06 17:44:07,user_132,BookWorm,22.0,Stationery,Shopping,normal
ecb89ecc-6b3d-4fa8-9930-2de90b8fa24b,2023-04-06 18:46:28,user_230,GymBody,40.0,Monthly Dues,Health,normal
79a8e2b3-7767-4b2e-b8cf-1321013c4184,2023-04-06 18:50:40,user_242,GymBody,40.0,Monthly Dues,Health,normal
1b515e1b-a5f1-4cd1-b68e-04a6db4f10b0,2023-04-06 19:03:11,user_166,TechStore,280.69,Repair,Electronics,normal
8d446f11-e5ac-4f3b-ba62-2ffa2ba8fc28,2023-04-06 20:17:34,user_226,MetroTransit,3.36,Subway Token,Transport,normal
6034fedb-f626-4d09-b5f5-c8c5e596337b,2023-04-06 20:23:51,user_060,BookWorm,33.76,Novel,Shopping,normal
540c5085-0e25-420c-a4c3-39d21a90f215,2023-04-06 20:34:55,user_250,MobileNet,50.12,Phone Bill,Utilities,normal
618bfcd2-39ec-4438-9ed4-a9316af01623,2023-04-06 22:23:54,user_154,MobileNet,54.19,Phone Bill,Utilities,normal
866f377b-f0d4-4309-8351-d4d93a5df459,2023-04-06 22:25:43,user_027,FastBurger,21.08,Drive Thru,Dining,normal
d2b79a1f-34cf-47b7-a994-a64c4bd875ca,2023-04-06 22:44:11,user_159,FastBurger,10.85,Drive Thru,Dining,normal
c8589d91-bacc-40eb-a910-73d691e4fa50,2023-04-06 23:01:03,user_288,BookWorm,37.53,Stationery,Shopping,normal
7ea2e3cd-8f86-417f-9901-89dcf6c2ec3a,2023-04-06 23:19:26,user_006,TechStore,219.12,Cable,Electronics,normal
95d0345e-c481-49f4-85da-2f9743d632e7,2023-04-06 23:33:17,user_077,RideGo,37.01,RideGo Svc,Transport,normal
5879fc68-dfb1-43ff-ab41-c3d43d2810dd,2023-04-06 23:54:19,user_208,CityPower,132.78,Power Usage,Utilities,normal
ccc8d93f-3b3c-46d2-b491-fa73fc72187e,2023-04-07 00:00:00,user_038,FreeGadget,4.95,S&H for Trial,Shopping,potential_trap
51b13fd0-660c-43f6-afd6-675aaecc0aee,2023-04-07 00:00:00,user_110,SneakyVPN,9.99,Monthly Access,Software,normal
ee4c5b24-dc12-4a46-9e6d-a4d74605a763,2023-04-07 00:11:08,user_106,CoffeeSpot,14.76,Latte,Dining,normal
ee27ab1f-e5fa-413d-9dfb-a81406c4a686,2023-04-07 00:25:56,user_104,MobileNet,55.74,Data Plan,Utilities,normal
a4e3fe50-d7fd-4d7c-bcda-98c24aaa2ac3,2023-04-07 00:31:13,user_116,MobileNet,53.04,Data Plan,Utilities,normal
4c919862-2a7e-4897-8bca-3690e7c4dc87,2023-04-07 01:38:55,user_049,GroceryMart,65.22,Store #402,Groceries,normal
00c5b4fe-9013-4d7e-afa0-f51431f7c443,2023-04-07 02:59:41,user_009,FashionHub,114.95,Accessory,Shopping,normal
34ac6fd7-3810-4d48-b97b-2547ad46a638,2023-04-07 03:14:43,user_000,FastBurger,26.61,Drive Thru,Dining,normal
18a4b6dc-2371-4a6e-9d89-6cad7bb2abcd,2023-04-07 03:28:49,user_239,BookWorm,55.15,Stationery,Shopping,normal
4952446d-b407-486f-9e50-05fe06e9c136,2023-04-07 03:34:10,user_188,MobileNet,56.71,Data Plan,Utilities,normal
f5d3c3ca-bc52-4625-8dd0-57dc62b89159,2023-04-07 04:56:55,user_169,BookWorm,20.07,Novel,Shopping,normal
80adadee-8937-4028-9712-93d5b722ed5b,2023-04-07 05:19:28,user_065,TechStore,81.09,Repair,Electronics,normal
9a675376-1652-42fd-a662-77ec7905459b,2023-04-07 05:44:42,user_016,BookWorm,45.67,Books,Shopping,normal
4922daa4-b687-41b8-b28b-5ccfb86b7216,2023-04-07 06:49:08,user_093,GymBody,40.0,Gym Membership,Health,normal
672ff5f4-48b1-4c24-a9db-b3cc4d2aede3,2023-04-07 07:07:06,user_156,GymBody,40.0,Monthly Dues,Health,normal
793fcf3f-17c5-4c5a-8986-2d6f1f511096,2023-04-07 08:15:01,user_043,MobileNet,57.08,Phone Bill,Utilities,normal
4737163a-0429-4604-8616-890744dce948,2023-04-07 08:30:03,user_099,TechStore,209.26,Repair,Electronics,normal
80b3c14c-41dd-4681-9104-86547220f714,2023-04-07 08:38:26,user_210,CoffeeSpot,12.28,Coffee,Dining,normal
444608c8-b25f-406b-8630-7ab084e6b5e6,2023-04-07 09:48:05,user_153,GymBody,40.0,Monthly Dues,Health,normal
c9e79cf8-c593-429b-9143-c3ec4d0ab90d,2023-04-07 11:00:00,user_175,MetroTransit,4.86,Subway Token,Transport,normal
e0838cb8-9f0c-41a9-a50a-8b0afc72c3ef,2023-04-07 11:07:27,user_038,CoffeeSpot,4.85,Coffee,Dining,normal
